4.616557506130804	-7.529418815116526
5.815738409570483	-6.662089439682434
2.937944769471897	-3.261456558018351
3.4738879994535345	-7.283790796712736
3.240603576983112	-4.21769717752846
4.796669422559899	-5.754428315936414
-4.761976268848551	-1.8770866570368323
3.7199665869567276	-6.7223642560451164
3.502417470382871	-5.574142294084595
4.381281087051979	-7.0161362737864605
5.0233051117090195	-6.954126042745743
-2.4213840237646553	-2.3528575035158776
4.3680977077563234	-7.194068571695375
5.98897362344004	-6.125599702275101
4.905902870305229	-7.4127136426351035
5.513913848543899	-7.1557347061591035
3.7175553349620793	-6.091466693414797
3.0837543854233864	-6.172870183170984
4.9141014409757835	-6.596113366023877
4.515255551061802	-8.147694231984046
3.638980630553327	-7.475122938782448
5.469238259935757	-6.607660483667503
6.212381261402494	-7.356209805579276
4.719797156383621	-6.562018722556563
4.1094706299978006	-6.648783053462548
5.870606883874479	-7.228165412945884
4.7996642722951774	-7.741693302393887
6.040345266714189	-6.830598667760969
4.415931586516846	-6.200033643326583
2.7649341390600592	-7.346797921496136
5.594512159569409	-7.322356863300361
6.6748280099321855	-6.110382529393661
-7.129056367749482	2.420762429796384
5.343089626495321	-7.217601663906153
5.808221674392909	-6.651756916219715
5.068780080519332	-6.124744741531039
3.7051410439821275	-7.14741122985985
4.679611894603901	-7.856430768229038
5.348422960623093	1.2927074841703132
5.909015386892828	-5.429588317705064
6.0753891404299	-5.287576713259007
3.240505439798145	-4.889204885236104
5.942880594824844	-6.880536298057186
4.404213769789996	-7.469893833043471
-4.133246319984972	-1.33428730472222
-4.497449506341793	-1.1779346287376395
-2.8445242780117694	-1.9364921601124145
-3.0554548820769334	-0.5120872525391885
-4.296245299495885	-0.7767858278174977
-2.9866810971806137	-0.7378084647216838
-4.103971866502077	-3.4363426327112077
-3.206077246759144	-0.09798965447051376
-0.7960724880203676	0.37084714305659405
-3.5085134302654644	-1.303462545208227
-4.579061226819164	0.5668536615537259
-4.976017907203956	-1.8616869001122913
-3.6394644143408565	-2.2504863252438976
-1.1404438852881225	-0.9443868334668917
-3.083172833699166	0.9588691561200245
-2.8600206041841183	-2.3612793851648153
-3.582226864932159	-5.461217233556575
-4.298172135209685	-1.0113933203694812
-3.4876789796844654	-1.8337937294752198
-0.20268901528206715	3.0850034439801277
-1.8659422546034061	-0.9058691894405193
-3.8864899726996884	-0.6046481906231526
-5.91192553688751	-0.47037146671635
-0.9868111955946485	0.892559114551365
-4.918163249639484	-2.0445690577339826
-3.67950408380508	-0.7930684962546755
-2.1749098838074876	-1.2732631765281346
-4.249159261585732	-0.5535311631608296
-3.1949073785118594	-2.025730429098993
-1.550061760906455	-0.4734051565879834
-2.866071406003012	-1.3925755780651552
-1.9602964771773503	-2.8549649361739715
-1.9280387715546523	-1.0124392238001885
